article_id,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_magnitude,factor_movement,article_source_credibility,market_perception_intensity,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_qqq_1day_after,signed_change_1day_after_pct,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
article_571_46a4,software,regulatory_change,market_share,,0.0403587743347826,1,0.4187539327930421,0.2654371806970296,-1.537821631166728,2.8788611493246874,-4.120297271372991,-1.537821631166728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_571_0b10,ai,analyst_update,revenue_growth_rate,Technology,0.0457511367754955,0,0.8275986335811574,0.585838210997091,-4.035427850539115,-9.52563306869938,-3.3463865016233028,-4.035427850539115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_572_b152,regulatory,earnings_report,customer_sentiment,,0.0491381237019907,-1,0.6982688122641437,0.6386774676020673,3.2376808989360093,-3.468839027286686,-1.0842919601671963,3.2376808989360093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_572_46a4,software,regulatory_change,competitive_pressure,,0.03266066771036,1,0.9378348900256354,0.147695814697374,3.524039624142744,-0.0048971436424571,-3.7960704969264727,3.524039624142744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_572_0b10,regulatory,earnings_report,market_share,Technology,0.0365870702085465,1,0.3500056470367732,0.1314347591481093,0.7532886256566507,0.8207395533675887,-2.047089686647936,0.7532886256566507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_573_b152,hardware,earnings_report,revenue_growth_rate,,0.012072798483871,1,0.1412081558179748,0.8647536643462285,1.4495216643625863,0.274266980216522,2.861836107154182,1.4495216643625863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_573_46a4,earnings,regulatory_change,customer_sentiment,,0.0019686200585294,1,0.3273358980290967,0.919813048874876,-1.0553146095576604,-8.497301132519253,-4.9235192628263675,-1.0553146095576604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_573_0b10,hardware,product_launch,revenue_growth_rate,Technology,0.0482266343111893,0,0.7943440584345565,0.1936395363169636,1.4184676256412765,3.3699873168064753,-4.949744447743769,1.4184676256412765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_574_b152,,analyst_update,customer_sentiment,,0.0257732934945769,0,0.1660211709529584,0.2342400190045315,-4.692755816893383,-3.0461931781207996,-1.855387255423412,-4.692755816893383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_574_46a4,earnings,earnings_report,supply_chain_risk,,0.0322464274938781,0,0.3158338259682167,0.9548998035022868,-1.8114928278769904,3.0911604166515927,-1.6862074000703042,-1.8114928278769904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_574_0b10,,earnings_report,market_share,Technology,0.04200360398261,-1,0.4776798995271706,0.6451179823362256,-0.7194229408424668,9.249008407798316,2.0034753954202222,-0.7194229408424668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_575_b152,software,market_update,market_share,,0.0374121476257858,0,0.5984293002823008,0.2865067058247138,3.5310782618431813,3.194846803304414,4.614335335517804,3.5310782618431813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_575_46a4,,market_update,customer_sentiment,,0.0116306191599867,1,0.2019757227608783,0.7091194852556574,-2.1669908183918785,8.344070135692782,3.909932836479123,-2.1669908183918785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_575_0b10,software,regulatory_change,supply_chain_risk,Technology,0.0103015746497819,0,0.4334256202222902,0.7974475487566061,-2.3879771316140985,8.822789606437906,1.2031069666605942,-2.3879771316140985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_576_b152,hardware,earnings_report,competitive_pressure,,0.0226255429772454,1,0.3923733108670367,0.7517490058649626,-2.3316479910347985,-0.6803261656328252,-4.494264911882276,-2.3316479910347985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_576_46a4,ai,regulatory_change,revenue_growth_rate,,0.0025314606747039,1,0.9962955977821268,0.4402184272729383,-1.1370935904638455,1.9642464189125295,0.9291534456692574,-1.1370935904638455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_576_0b10,semiconductor,analyst_update,supply_chain_risk,Technology,0.0072564878327265,-1,0.1400035592019614,0.5561527335898198,-0.2884420499848017,-0.9368247510975892,-2.4903277525272873,-0.2884420499848017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_577_b152,semiconductor,regulatory_change,customer_sentiment,,0.048987514665704,0,0.4221798742043318,0.995492187463347,-3.5802026667523865,8.133966178935058,-0.9344920367365396,-3.5802026667523865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_577_46a4,hardware,earnings_report,competitive_pressure,,0.0111071094867544,1,0.118389686877224,0.7927981381187813,-3.630123500709135,-7.695717251727638,-2.2283553338322903,-3.630123500709135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_577_0b10,ai,analyst_update,market_share,Technology,0.0270706368113738,-1,0.6766666021166583,0.6885014595649183,1.3702473928334602,0.6250853250425537,3.0769298841857227,1.3702473928334602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_578_b152,earnings,earnings_report,supply_chain_risk,,0.0232029356676413,-1,0.2114536054990765,0.7368825491544716,0.988749543086983,-7.612418370590697,4.507437439466311,0.988749543086983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_578_46a4,hardware,regulatory_change,customer_sentiment,,0.0228227323482338,1,0.5969517402878648,0.1821712796786977,4.6600774423001035,-6.181348310405244,0.981530537140729,4.6600774423001035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_578_0b10,software,regulatory_change,market_share,Technology,0.0045541128426912,-1,0.3137109820008327,0.3886344327520374,-4.6332596216477935,-3.5336025027407136,3.8750546111557407,-4.6332596216477935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_579_b152,earnings,market_update,competitive_pressure,,0.0117241456508423,1,0.2344631760961863,0.9045449479390856,-1.4146647330481232,7.257451285139598,-3.240171365450508,-1.4146647330481232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_579_46a4,,product_launch,competitive_pressure,,0.0476687930972451,0,0.8999761024659585,0.2193397240760914,-1.9485828873821975,7.985727436137937,2.7571523105949094,-1.9485828873821975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_579_0b10,earnings,analyst_update,market_share,Technology,0.0121906297918662,-1,0.2991302357858999,0.6388505158609064,0.7936698005397969,0.4582390659773172,3.0389798274760995,0.7936698005397969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_580_b152,,product_launch,supply_chain_risk,,0.0434254845713211,0,0.8558386685842888,0.8923052288306222,3.728801898120262,-6.668266182055634,0.9388908407514808,3.728801898120262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_580_46a4,,earnings_report,competitive_pressure,,0.0183814110249263,0,0.1937697450570578,0.6008213103856491,1.5441188649255022,-6.290956974501382,-1.0133156688247402,1.5441188649255022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_580_0b10,hardware,product_launch,supply_chain_risk,Technology,0.0240219915453899,-1,0.5751008226565465,0.7975067056751148,2.6194759323785455,-1.8483994770653345,-4.647358312927734,2.6194759323785455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_581_b152,semiconductor,regulatory_change,market_share,,0.00229612338799,0,0.1842138763754601,0.7241390086675199,4.451275765280559,7.257364436463407,-2.373065153151177,4.451275765280559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_581_46a4,,market_update,competitive_pressure,,0.0189853290157295,0,0.7567333491338916,0.9944916502867576,-2.756995539082917,7.3288043366117295,-3.533433643319749,-2.756995539082917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_581_0b10,hardware,regulatory_change,supply_chain_risk,Technology,0.0449244478224943,0,0.3170934696531704,0.9067327936867045,4.407699769971742,9.08067468205322,-4.267578613818151,4.407699769971742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_582_b152,regulatory,analyst_update,market_share,,0.0180874079711693,1,0.5268372446838309,0.5057813701328694,-0.0972275775355502,-4.661249435562569,-4.8723526672906745,-0.0972275775355502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_582_46a4,semiconductor,earnings_report,supply_chain_risk,,0.00286919662456,1,0.2586852782145603,0.5421761094603805,4.5193457183245735,2.575475312558557,3.4747834114578966,4.5193457183245735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_582_0b10,,product_launch,revenue_growth_rate,Technology,0.0431280920670028,0,0.6742520724964189,0.2708961192934212,1.3088032916921457,-0.5016227922137118,4.159519558213774,1.3088032916921457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_583_b152,,regulatory_change,customer_sentiment,,0.0023382382435701,-1,0.9139369308199976,0.2419371684319667,-2.477929721580842,9.736225652509312,-2.2100457879887827,-2.477929721580842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_583_46a4,semiconductor,regulatory_change,market_share,,0.0107974980654345,1,0.5960516675680668,0.9899676974667032,-4.689431761027965,-2.7529697324561897,-0.9963118509551938,-4.689431761027965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_583_0b10,ai,analyst_update,revenue_growth_rate,Technology,0.0204416664650242,0,0.8333514497695408,0.5950918145513934,-0.1962602123153545,9.629348189326665,-2.856054841353557,-0.1962602123153545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_584_b152,semiconductor,regulatory_change,revenue_growth_rate,,0.0158629826826669,-1,0.8647785864773261,0.9039601265361342,-4.7760485634653085,-0.991091953284564,2.468797876347587,-4.7760485634653085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_584_46a4,,regulatory_change,market_share,,0.0488091365952441,1,0.4420267944371975,0.8385857482062002,-4.023232980681647,-9.682343993799323,-4.216385869494733,-4.023232980681647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_584_0b10,semiconductor,market_update,market_share,Technology,0.0443562732843944,1,0.7835864770751411,0.3495184303787006,-4.572792483896155,-7.83994988201024,-2.2954108895247325,-4.572792483896155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_585_b152,hardware,earnings_report,revenue_growth_rate,,0.0270193600652402,1,0.806859912663064,0.2502931969179665,2.150084282279466,6.895421436918847,-4.075814045983275,2.150084282279466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_585_46a4,hardware,analyst_update,revenue_growth_rate,,0.0488260774212087,-1,0.9532449200749484,0.6255982370256576,-0.7504863748061441,-8.83050752526094,3.421363560921584,-0.7504863748061441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_585_0b10,,earnings_report,competitive_pressure,Technology,0.0068938116189638,1,0.7552839520788739,0.2111839064609885,1.367934005860516,3.1793488900794453,0.969388280415574,1.367934005860516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_586_b152,ai,analyst_update,revenue_growth_rate,,0.0176765704594039,0,0.4741251358364393,0.1241506281988167,-3.079809833140277,-9.914218884090392,-2.8198837335370897,-3.079809833140277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_586_46a4,,product_launch,revenue_growth_rate,,0.0252340428742829,0,0.9531307898206004,0.7893070533324132,2.7375820720991206,-4.037081901700583,0.377010408280567,2.7375820720991206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_586_0b10,semiconductor,market_update,revenue_growth_rate,Technology,0.0392689018897604,0,0.526553631509914,0.7923289478704931,0.4408769261259049,7.077613742278979,3.5300665897256858,0.4408769261259049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_587_b152,semiconductor,market_update,market_share,,0.0438674016985852,-1,0.2369427049614039,0.4749872196784158,-3.9956509718338817,-5.272055880214708,1.7148580286131,-3.9956509718338817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_587_46a4,earnings,earnings_report,market_share,,0.0288682474676035,-1,0.9318090509598984,0.4536532040931642,1.3472473895711856,5.50430318661332,-1.9577399549172037,1.3472473895711856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_587_0b10,earnings,earnings_report,competitive_pressure,Technology,0.0231438093174668,-1,0.9250686385369786,0.9462010928735792,-4.176057544221567,-1.631981081396341,2.1927746678807303,-4.176057544221567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_588_b152,earnings,product_launch,customer_sentiment,,0.0352747196986528,-1,0.9337686395167276,0.1356799632548565,3.942710504299697,-7.781056869341329,-2.6763407863209885,3.942710504299697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_588_46a4,hardware,market_update,customer_sentiment,,0.0477769856889049,0,0.4771698745223897,0.2854063638792121,4.49002334884367,-8.984020948357694,2.135486193257103,4.49002334884367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_588_0b10,software,regulatory_change,customer_sentiment,Technology,0.0220788754021363,0,0.7505534283581612,0.5933458562679603,-2.688170674298206,4.116088832132188,0.8626658130608911,-2.688170674298206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_589_b152,ai,market_update,supply_chain_risk,,0.0427062969009942,1,0.4986178751074728,0.9202989174637204,-1.860686183079976,-4.80274732217719,-1.3635799593467934,-1.860686183079976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_589_46a4,,product_launch,market_share,,0.019791586032555,-1,0.7801270462746538,0.3469470414960087,-1.0527585374591308,8.822244254193743,-0.6855905497183379,-1.0527585374591308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_589_0b10,,analyst_update,supply_chain_risk,Technology,0.0296828479889987,1,0.6269519430359141,0.4680436362276827,2.2057889027152324,-7.359526259094487,0.4707958100911158,2.2057889027152324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_590_b152,semiconductor,product_launch,supply_chain_risk,,0.0068057709033997,0,0.7198197572174155,0.9127206824235572,-4.4821590605489625,-6.56713898944705,-4.793780046634418,-4.4821590605489625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_590_46a4,semiconductor,analyst_update,market_share,,0.0138137783432423,0,0.5004252531262139,0.7085691083289627,-3.112784796974667,-7.8692719701301055,0.1241813193065621,-3.112784796974667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_590_0b10,regulatory,product_launch,customer_sentiment,Technology,0.0456311896344916,0,0.9753756921231632,0.7047389532911003,-2.877973805859914,5.28144958328104,-1.0446965803634956,-2.877973805859914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_591_b152,hardware,earnings_report,customer_sentiment,,0.0175462230522829,1,0.7568823379874917,0.3526733130407956,-4.517562412314533,5.36019652413783,4.545177399650168,-4.517562412314533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_591_46a4,,regulatory_change,customer_sentiment,,0.0032795023465801,0,0.4935495839866884,0.7335147993228482,-0.3903121567660861,-2.2391194343077836,1.5822017661483725,-0.3903121567660861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_591_0b10,hardware,regulatory_change,market_share,Technology,0.0183391380612615,1,0.9294436827240364,0.814468516887981,-4.532139085770533,-7.14221350579275,3.3550572201325624,-4.532139085770533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_592_b152,earnings,market_update,market_share,,0.0172910422731802,-1,0.4990960103090952,0.9383892709923264,2.985097034219769,-5.1950468247803965,4.640415449688927,2.985097034219769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
