article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_category,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,ai_assessment_execution_risk,ai_assessment_business_impact_likelihood,perception_gap_optimism_bias,logical_directness,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
id4,2024-02-13,5.35953669647715,0.5044739952027648,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.9039977952448928,1,0.1808306211731383,0.5107785976891882,0.6262942807836172,-0.8220883193653818,0.3671178365418401,0.6945264145046287,0.0216947729785361,0.3980109104127917,0.6300601941579702,0.2552604211592095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-02-14,2.8128535688719127,0.7475687642887098,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.4091610486996344,0,0.5769109916549273,0.4212072088618878,0.6873920822158842,-0.725234452620483,0.1879466154521136,0.4281713682291201,0.0979861472242864,0.8238868866208968,0.3471089651889896,0.2920863251458547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-02-15,1.1008482675466795,-0.7622798351573015,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.8063618101363825,1,0.9568346688403312,0.7352394375034935,0.4287236810626594,0.0016393538865742,0.6051054017759785,0.1061700061060798,0.3457394065132896,0.1814974026908336,0.3449423237747986,0.097369625175838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-02-16,2.604484017923034,-4.311426365130609,"ai,hardware",earnings_report,revenue_growth_rate,Financial & Markets,Financial Performance,0.5119877956061128,-1,0.7453931686532324,0.3391791123796475,0.030872231733819,-0.8622352270698546,-0.9383640043973038,0.0244011758051383,0.8078263036699015,0.2954798893495174,0.0527872422707011,0.2664188967792699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-02-17,-3.0389694943275005,-3.033306661413821,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Market Sentiment,0.3522812148020852,1,0.5193952968770347,0.5140866831566205,0.3651949877728336,0.3786284849280197,-0.1370012458613823,0.0363387598918412,0.0256533601442495,0.4203393217276361,0.7806381645675813,0.4278322752659604,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-02-18,-0.1674325287589081,-0.2491149756548248,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.311201535697679,-1,0.4086815810079719,0.1177167565225113,0.2281121847626444,0.3559225277133659,-0.928026445893302,0.1124930701952867,0.1053628535968501,0.5390552040011848,0.725686203345147,0.8708939394776971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-02-19,-0.468461199135218,-5.350823316065041,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.1657621217426804,0,0.9239727629432184,0.8271479290941982,0.5641690347929794,-0.3879716963556576,0.310194101544273,0.5534033049739577,0.0837401691401986,0.4202865868786488,0.2144752649470531,0.7260077160496652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-02-20,-0.4433021321521437,0.6331371618626697,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.0001986054997296,1,0.4887328633479574,0.1990005744073558,0.9098412199284522,-0.8540638175372635,0.3368183975563912,0.4673595005604242,0.1037391121694933,0.2054261269036612,0.1028470994564885,0.8314760679157125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-02-21,1.8168925825955409,2.2982269006651785,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.1960179105921766,1,0.1802261835920815,0.0088214774704721,0.1829764010695963,0.9987932619503364,-0.6557488110794039,0.6789248960625502,0.465768542449298,0.1929542421675811,-0.7676230410195544,0.4835960871959284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-02-22,-0.5897032694175981,0.4623378046637092,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.841783569105213,-1,0.5765925969852518,0.6335222280959948,0.1222579323801895,-0.3048270571259002,0.4548865775513309,0.898551475483804,0.3344120474413393,0.0804588050138838,0.643159402749494,0.2431856755613546,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-02-23,1.2072765754302353,-4.3794919257623945,"ai,hardware",analyst_update,market_perception,Financial & Markets,Financial Performance,0.2498793198497972,-1,0.4565132449056959,0.5083854315338947,0.0857009689966,0.2479123252271486,-0.8559825620934678,0.8421300897333772,0.9311603075027004,0.1260084727394227,0.9916521343521514,0.1618638300126276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-02-24,0.3245375881260851,-3.7623036878028873,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.8451795111500028,0,0.7487077047979712,0.0331943962516106,0.1389676938924127,0.6669685355399357,-0.1946974409136346,0.7531435022353972,0.2985065173535886,0.9042775818973512,0.6164191784053565,0.5208587657967689,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-02-25,1.2169716673153592,-9.715557831931456,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Market Sentiment,0.5713009124658109,1,0.7148198995509588,0.8315985145361242,0.1678916934615469,-0.0117937488053154,0.0264999200349784,0.948505115141886,0.0573115706193355,0.7834415208151836,0.4683551614887229,0.2582765143542442,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-02-26,4.916550763668727,-1.7767658684894525,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Market Sentiment,0.8138695025555909,1,0.4047103076758247,0.1311286928701809,0.4436656460620236,-0.5311263294134321,-0.0952141048850967,0.437683640630765,0.7132139675572446,0.5281320551828579,-0.2153912573831382,0.4864590138336904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-02-27,2.1303026373478757,5.2181337432594885,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.2368257244720937,0,0.7269183564214791,0.6953067580935501,0.4531799470734369,-0.85994720933332,0.2889864370350912,0.9923612589550844,0.576795930832059,0.6993932806738866,-0.9016719825535506,0.4719974347089153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-02-28,-0.3820045939727451,-6.123099646858189,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.4862661328973986,0,0.4980201453291939,0.4127960705425629,0.0443345357777229,-0.4961800055352416,0.6250115224507293,0.7588567671504638,0.7205613770542535,0.9401000419342264,-0.0166345115615833,0.1517963711127841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-02-29,5.531293994529581,-0.0587426716740753,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.6348727290375601,1,0.3578229389460299,0.6443578693162983,0.0462091630249588,-0.1544061682394515,-0.2014006791248517,0.5351925903228503,0.4066369732009463,0.5010096108369714,0.8855321335617641,0.5486043078733563,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-03-01,0.0481904425250648,2.9614594854732683,"ai,hardware",earnings_report,revenue_growth_rate,Financial & Markets,Market Sentiment,0.0572723043861785,-1,0.9775249990818212,0.1820802290837538,0.0796527361126648,-0.008883364283259,-0.6872626694396953,0.2097154498430646,0.8896961858008391,0.945901970164441,0.4357050386504997,0.7456775557934439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-03-02,-1.710393663545683,7.1412832005994655,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.0338305149074875,0,0.6873335979695199,0.1659934522085419,0.4859053635620046,0.2847809351216608,0.1763315882566525,0.9004469237017336,0.6276833234775725,0.9490873936529024,-0.1099238045209014,0.371263731106551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-03-03,-2.185235686842693,-1.7827561405086458,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.6899669987941609,-1,0.1383696735065606,0.7367303430068477,0.1339503405609841,-0.9008609071039204,-0.5508979635844411,0.1315548940707047,0.4724035406300784,0.7334071932568981,0.3164763888182689,0.4390996165873283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-03-04,-4.47522516803147,2.0309150548376635,"ai,hardware",analyst_update,market_perception,Financial & Markets,Financial Performance,0.0898003436771489,-1,0.5957419234827458,0.7378347378263241,0.4485468767012088,0.3454278248489186,0.3460634466111889,0.1414426458494385,0.3941479351729635,0.0194448184406759,-0.0011192109971676,0.9011708103572064,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-03-05,-0.3337995161661339,-6.818019360190698,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.715362597971475,1,0.5615071313826303,0.1302204944177661,0.6238561985677505,0.4619147867188053,-0.2868479236679686,0.5874885086912626,0.9676253840407752,0.1414663368057961,-0.2130152561167613,0.0372133264438399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-03-06,-1.6551315737169483,-4.503154481915503,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.2380564949644393,1,0.5790676783452512,0.1426970562715517,0.0159744701883233,0.3479971363453535,-0.2357782463446474,0.7583643766922654,0.709198136584995,0.9635561225135012,-0.6103932010529103,0.1157053422207928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-03-07,3.0476925588725083,0.2621714396009028,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.1509755185464592,-1,0.0512326556728106,0.0739495520669384,0.6169204849491282,-0.7700640400086527,0.6999309639554538,0.1818415661369307,0.638122761145425,0.45773492377728,0.8108030844567877,0.5654644234775579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-03-08,1.462848276562382,-1.2983798809220544,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.1765850121078388,1,0.5162009677989696,0.1978682424469817,0.3562001265784985,-0.1183318132111685,-0.3346071647061943,0.647713537292594,0.906545040972222,0.869557864806976,0.9000243863189141,0.4846777625690243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-03-09,-3.79528798344693,-3.2428130312240757,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.1257747971596896,0,0.5451739935023705,0.1756818657508954,0.5038539261738829,0.9226523693585136,-0.3382101660506658,0.6212460142165829,0.654470353349409,0.1148730727051657,0.4481712019779087,0.0671356461273534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-03-10,2.087953204913972,-2.795592073923806,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.2620788185112641,0,0.1602523822269227,0.7704095291729974,0.1852450472640457,-0.1674344868313388,-0.1008266939102786,0.7061323453398263,0.7640746514144199,0.4339551740528862,0.2751296400750465,0.2415816853647907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-03-11,-1.941853984809632,-0.1477284159195557,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.4857964541148614,0,0.5988242977084262,0.0836893582117033,0.963784452825644,0.5074701745200045,0.8259282253363971,0.5550698409169802,0.0346732656661971,0.3260572308529844,0.632149037771345,0.688020337710551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-03-12,4.316166066314693,-3.835584160583366,"ai,hardware",analyst_update,market_perception,Financial & Markets,Financial Performance,0.2723296090956164,1,0.4022808815134198,0.0324062992734143,0.0094802721407293,0.2180536466849776,0.599102804222428,0.901016248416466,0.7467775542660647,0.6920216995631456,-0.5443720529563614,0.2566578619985102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-03-13,0.8592386608482672,-3.762435653940619,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.3951178978351145,1,0.4076240665137549,0.9042652989887956,0.6879305093212529,-0.954847712716364,-0.2077705081195779,0.2021632754321755,0.3256157692674958,0.3247891842400392,0.3056595693053037,0.1630948275279726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-03-14,1.6857400954468202,2.090418464457927,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.1333267751094126,0,0.4155024830593777,0.8892713370170636,0.6263470280869647,-0.6015398954785329,0.1579794548715454,0.001450976795842,0.2036988069103313,0.6764901348708012,-0.6732205903176738,0.6752999399447114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-03-15,0.0991582501068451,1.4589489449720203,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.7103458602150727,-1,0.5540237973127515,0.9157547307034068,0.2565726380411715,0.1147430238413291,-0.9622317694922428,0.5604558349818017,0.5271241624024712,0.5084896567292534,-0.1928681208492848,0.142907825503631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-03-16,-0.3352776592640358,2.2367311277572517,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.6914731827352585,0,0.1273681314521223,0.6193089275227994,0.3955005974406298,-0.1446098004755793,0.0578650213276379,0.7683863233008165,0.9217633525703391,0.5765139317561112,-0.202436330127943,0.5007266647563421,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-03-17,-8.476195167275916,-4.34859792677549,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.5624419149885758,1,0.1130357154129768,0.3224303878454811,0.7348976399637136,-0.7678600936964814,0.2099503234394133,0.121590089689757,0.8701980709446362,0.1563586440571525,0.27587601624357,0.793257740991685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-03-18,-1.3888012717042588,2.6040949932429456,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.2853833556519205,1,0.2211761538417611,0.072722678237704,0.398926266083492,-0.3865302634752021,0.1446900796162009,0.3753299952221509,0.1903504533604466,0.5660892611681858,-0.4051618503003158,0.8132951604215474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-03-19,-3.506941722588967,-4.450609737149518,"ai,hardware",earnings_report,revenue_growth_rate,Financial & Markets,Financial Performance,0.796946959025762,0,0.2920552230594336,0.9097758796994556,0.1390421367255457,-0.4306514740840121,-0.472439243999434,0.2412179113328376,0.7799645754071547,0.7055033862201912,0.4435400461534671,0.3541528348686785,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-03-20,2.654973798693034,-3.894146854964854,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.5391323392362286,1,0.3635859421388775,0.7102866282102281,0.0709757248403567,-0.9575985357217336,-0.3666827800185064,0.3779526008196213,0.510651734620064,0.4927653913873803,0.3757062054013882,0.4247503516527476,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-03-21,-3.5139693850211167,0.9591833958748636,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.6879834051974407,1,0.4028887334472533,0.0182161302400584,0.7782504078863185,-0.7236033186514916,-0.1013127620931051,0.7020966477863416,0.990759253755314,0.5887774221156487,-0.0997551600400026,0.3764687750287996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-03-22,0.2422654768866742,5.679363274299782,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.9843151261832814,0,0.8600301761809305,0.5748310402455151,0.5140327295127423,-0.9636973982379912,0.3346397879007667,0.177321797999932,0.046931021625882,0.3178014519558364,0.0517274928004656,0.2432438494018832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-03-23,4.499912802566661,-3.279270584630291,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Market Sentiment,0.8913632865870473,-1,0.6301666412058732,0.2426039671502908,0.1311420936538796,-0.377020025032909,-0.9554958376903724,0.6029240997245635,0.9855040998632676,0.4361577029188469,0.572522645479246,0.991307133694512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-03-24,-3.728140803408642,0.4339204780371219,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.6731601937043179,-1,0.205580519738624,0.2368770922626425,0.9282282898804108,0.5903865602621912,0.7074584826765384,0.1078322175829151,0.1972127304443307,0.5772965991885567,0.7931491969435567,0.929440172504815,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-03-25,-0.247167839394545,-4.110143586261873,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Market Sentiment,0.6694449859564006,1,0.5166220227104135,0.0682950660609773,0.2063668676667944,0.8498240636893681,0.5800245818264569,0.4076903284790703,0.4829702105216714,0.3313787061697482,0.7398101603537357,0.1318530456691863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-03-26,-5.088445117025455,-1.8860160684997689,"ai,hardware",analyst_update,market_perception,Financial & Markets,Market Sentiment,0.0775226668170069,-1,0.030455461506533,0.8995570141405809,0.4420921081760537,0.8553896446430049,0.1014211700075158,0.9664815404160244,0.8906703415994133,0.8657811282132499,-0.3825941553209298,0.1863669982940269,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-03-27,0.2239018010933686,-0.6067092321715949,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.2807393668482836,-1,0.3972299190347514,0.0069973130098215,0.3736852424398618,-0.5327403525865959,0.3862915383278058,0.5319961835376313,0.3888292734858649,0.9089493016457696,-0.2257619250759888,0.7440949528724421,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-03-28,-0.6918158276430543,-5.68529023652201,"ai,hardware",analyst_update,market_perception,Financial & Markets,Financial Performance,0.6620970912265168,0,0.7743865309150786,0.8037120989573873,0.2682096195753939,-0.9237756088428308,0.0288697776896791,0.4009867068307706,0.1595221856564984,0.1916942189188767,0.4887593308613254,0.7017954289697075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-03-29,0.2538912444816328,5.083825992328112,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.4270962741915129,1,0.8153000238585453,0.66648668107203,0.4006906312904227,-0.3135784031287774,-0.5176171520665931,0.7727492735222747,0.986541779887542,0.5307734852641626,0.1684578132350294,0.730526974547115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
